co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
3203130,Estadual,2019,5.4,0.967095,4.5,5.579711,303.97,308.99,96.5
3203130,Estadual,2021,5.2,0.968655,4.7,5.334132,294.63,301.46,96.8
3203130,Estadual,2023,4.9,0.953574,,5.096345,289.31,290.2,94.7
3203130,Estadual,2025,5.2,0.98589,,5.322633,297.99,297.06,98.4
3203130,Pública,2017,4.2,0.793953,,5.340473,291.92,304.8,78.8
3203130,Pública,2019,5.4,0.967095,4.5,5.579711,303.97,308.99,96.5
3203130,Pública,2021,5.2,0.968655,4.7,5.334132,294.63,301.46,96.8
3203130,Pública,2023,4.9,0.953574,,5.096345,289.31,290.2,94.7
3203130,Pública,2025,5.2,0.98589,,5.322633,297.99,297.06,98.4
3203163,Estadual,2017,4.8,0.957888,,4.969496,278.81,292.36,95.5
3203163,Estadual,2019,5.4,0.972216,5.0,5.513985,296.84,311.91,97.0
3203163,Estadual,2021,5.7,0.988547,5.2,5.787645,304.5,323.23,98.8
3203163,Estadual,2023,5.2,0.992558,,5.282927,291.81,300.82,99.3
3203163,Estadual,2025,5.6,0.980627,,5.754359,308.6,316.49,98.0
3203163,Pública,2017,4.8,0.957888,,4.969496,278.81,292.36,95.5
3203163,Pública,2019,5.4,0.972216,5.0,5.513985,296.84,311.91,97.0
3203163,Pública,2021,5.7,0.988547,5.2,5.787645,304.5,323.23,98.8
3203163,Pública,2023,5.2,0.992558,,5.282927,291.81,300.82,99.3
3203163,Pública,2025,5.6,0.980627,,5.754359,308.6,316.49,98.0
3203205,Estadual,2017,4.2,0.85942,,4.892187,281.02,284.5,84.6
3203205,Estadual,2019,4.4,0.873368,4.4,5.084054,287.41,291.35,86.1
3203205,Estadual,2021,4.2,0.860383,4.6,4.824433,279.44,281.36,85.3
3203205,Estadual,2023,4.7,0.958166,,4.954469,284.58,285.14,95.3
3203205,Estadual,2025,4.8,0.97762,,4.885559,283.42,281.47,97.7
3203205,Federal,2017,5.8,0.890504,,6.539378,332.79,346.6,88.9
3203205,Federal,2019,,,6.0,,,,
3203205,Federal,2021,,0.934334,6.2,,,,93.3
3203205,Pública,2017,4.5,0.881899,,5.076476,286.81,291.45,85.1
3203205,Pública,2019,4.6,0.901189,4.7,5.084054,287.41,291.35,87.3
3203205,Pública,2021,4.4,0.868072,4.9,5.049267,286.7,289.63,86.2
3203205,Pública,2023,4.7,0.956735,,4.954469,284.58,285.14,95.4
3203205,Pública,2025,4.8,0.972986,,4.885559,283.42,281.47,97.2
3203304,Estadual,2017,5.0,0.963614,,5.158676,288.52,295.48,96.8
3203304,Estadual,2019,4.2,0.959505,5.2,4.415344,262.48,270.31,95.1
3203304,Estadual,2021,4.4,0.900935,5.4,4.908975,285.2,281.24,89.5
3203304,Estadual,2023,4.8,0.958371,,5.011242,287.65,285.91,95.7
3203304,Estadual,2025,5.1,0.988938,,5.165039,288.87,295.56,98.8
3203304,Pública,2017,5.0,0.963614,,5.158676,288.52,295.48,96.8
3203304,Pública,2019,4.2,0.959505,5.2,4.415344,262.48,270.31,95.1
3203304,Pública,2021,4.4,0.900935,5.4,4.908975,285.2,281.24,89.5
3203304,Pública,2023,4.8,0.958371,,5.011242,287.65,285.91,95.7
3203304,Pública,2025,5.1,0.988938,,5.165039,288.87,295.56,98.8
3203320,Estadual,2017,4.6,0.846938,,5.422501,297.24,304.97,84.5
3203320,Estadual,2019,5.1,0.946218,4.8,5.390703,299.76,300.02,93.9
3203320,Estadual,2021,5.0,0.94317,5.0,5.249492,295.9,294.08,94.3
3203320,Estadual,2023,5.1,0.951837,,5.391505,295.92,304.17,94.7
3203320,Estadual,2025,5.5,0.988189,,5.607199,304.99,309.86,98.8
3203320,Pública,2017,4.6,0.846938,,5.422501,297.24,304.97,84.5
3203320,Pública,2019,5.1,0.946218,4.8,5.390703,299.76,300.02,93.9
3203320,Pública,2021,5.0,0.94317,5.0,5.249492,295.9,294.08,94.3
3203320,Pública,2023,5.1,0.951837,,5.391505,295.92,304.17,94.7
3203320,Pública,2025,5.5,0.988189,,5.607199,304.99,309.86,98.8
3203346,Estadual,2017,5.2,0.881491,,5.851468,305.93,326.25,88.3
3203346,Estadual,2019,5.5,0.914863,5.4,6.044837,316.07,329.21,90.4
3203346,Estadual,2021,5.3,0.973459,5.6,5.465578,296.74,308.57,97.3
3203346,Estadual,2023,5.8,0.998663,,5.782664,311.11,315.83,99.8
3203346,Estadual,2025,5.8,0.993308,,5.869542,309.83,323.38,99.3
3203346,Pública,2017,5.2,0.881491,,5.851468,305.93,326.25,88.3
3203346,Pública,2019,5.5,0.914863,5.4,6.044837,316.07,329.21,90.4
3203346,Pública,2021,5.3,0.973459,5.6,5.465578,296.74,308.57,97.3
3203346,Pública,2023,5.8,0.998663,,5.782664,311.11,315.83,99.8
3203346,Pública,2025,5.8,0.993308,,5.869542,309.83,323.38,99.3
3203353,Estadual,2017,5.1,0.963974,,5.273777,289.51,302.62,96.2
3203353,Estadual,2019,5.1,0.941839,5.3,5.397468,295.23,305.33,93.8
3203353,Estadual,2021,,0.988215,5.5,,,,98.8
3203353,Estadual,2023,4.7,0.950057,,4.977568,280.4,291.24,95.1
3203353,Estadual,2025,5.7,0.983827,,5.766851,303.43,322.89,98.4
3203353,Pública,2017,5.1,0.963974,,5.273777,289.51,302.62,96.2
3203353,Pública,2019,5.1,0.941839,5.3,5.397468,295.23,305.33,93.8
3203353,Pública,2021,,0.988215,5.5,,,,98.8
3203353,Pública,2023,4.7,0.950057,,4.977568,280.4,291.24,95.1
3203353,Pública,2025,5.7,0.983827,,5.766851,303.43,322.89,98.4
3203403,Estadual,2017,4.0,0.89715,,4.474361,269.19,267.36,89.7
3203403,Estadual,2019,4.7,0.906219,4.2,5.155594,291.11,292.5,90.5
3203403,Estadual,2021,4.0,0.856004,4.5,4.639248,275.11,272.79,84.7
3203403,Estadual,2023,4.7,0.95241,,4.986084,285.05,286.89,94.9
3203403,Estadual,2025,4.8,0.998328,,4.846363,280.22,282.09,99.8
3203403,Pública,2017,4.0,0.89715,,4.474361,269.19,267.36,89.7
3203403,Pública,2019,4.7,0.906219,4.2,5.155594,291.11,292.5,90.5
3203403,Pública,2021,4.0,0.856004,4.5,4.639248,275.11,272.79,84.7
3203403,Pública,2023,4.7,0.95241,,4.986084,285.05,286.89,94.9
3203403,Pública,2025,4.8,0.998328,,4.846363,280.22,282.09,99.8
3203502,Estadual,2017,3.7,0.868805,,4.310423,262.17,263.17,86.3
3203502,Estadual,2019,4.6,0.968064,4.0,4.705806,279.8,272.53,96.5
3203502,Estadual,2021,4.3,0.941465,4.2,4.537824,274.33,266.4,93.5
3203502,Estadual,2023,4.5,0.942754,,4.772977,283.18,273.71,93.3
3203502,Estadual,2025,4.3,0.94062,,4.584463,281.78,261.78,94.0
3203502,Federal,2017,5.6,0.895777,,6.230667,316.39,342.1,88.0
3203502,Federal,2019,5.9,0.950901,5.8,6.158355,317.93,335.31,94.8
3203502,Federal,2021,,,6.0,,,,
3203502,Pública,2017,4.5,0.880878,,5.113418,284.84,296.18,87.1
3203502,Pública,2019,5.2,0.958839,4.7,5.432155,298.87,303.92,95.6
3203502,Pública,2021,,0.931337,4.9,,,,92.4
3203502,Pública,2023,,0.947579,,,,,93.6
3203502,Pública,2025,,0.947114,,,,,94.6
3203601,Estadual,2017,4.3,0.926622,,4.682495,280.26,270.38,92.6
3203601,Estadual,2019,4.6,0.987355,4.6,4.626997,275.38,271.63,98.4
3203601,Estadual,2021,,0.953266,4.8,,,,95.4
3203601,Estadual,2023,4.5,0.972203,,4.636783,274.42,273.35,96.6
3203601,Estadual,2025,4.2,0.95243,,4.403949,266.71,264.99,95.1
3203601,Pública,2017,4.3,0.926622,,4.682495,280.26,270.38,92.6
3203601,Pública,2019,4.6,0.987355,4.6,4.626997,275.38,271.63,98.4
3203601,Pública,2021,,0.953266,4.8,,,,95.4
3203601,Pública,2023,4.5,0.972203,,4.636783,274.42,273.35,96.6
3203601,Pública,2025,4.2,0.95243,,4.403949,266.71,264.99,95.1
3203700,Estadual,2017,4.7,0.949403,,4.997753,278.99,294.18,94.9
3203700,Estadual,2019,5.2,0.95907,5.0,5.400897,291.65,309.39,96.2
3203700,Estadual,2021,5.2,0.970789,5.2,5.308842,290.37,304.2,97.0
3203700,Estadual,2023,5.2,0.994949,,5.184545,292.04,293.57,99.4
3203700,Estadual,2025,5.5,1.0,,5.486487,295.05,311.86,100.0
3203700,Pública,2017,4.7,0.949403,,4.997753,278.99,294.18,94.9
3203700,Pública,2019,5.2,0.95907,5.0,5.400897,291.65,309.39,96.2
3203700,Pública,2021,5.2,0.970789,5.2,5.308842,290.37,304.2,97.0
3203700,Pública,2023,5.2,0.994949,,5.184545,292.04,293.57,99.4
3203700,Pública,2025,5.5,1.0,,5.486487,295.05,311.86,100.0
3203809,Estadual,2017,3.9,0.853557,,4.519836,261.87,278.4,85.7
3203809,Estadual,2019,4.6,0.925174,4.1,4.989063,287.36,284.64,92.1
3203809,Estadual,2021,4.1,0.900903,4.3,4.596789,271.42,273.7,89.9
3203809,Estadual,2023,4.7,0.915683,,5.159477,285.59,298.66,90.4
3203809,Estadual,2025,5.3,1.0,,5.333442,297.68,298.16,100.0
3203809,Pública,2017,3.9,0.853557,,4.519836,261.87,278.4,85.7
3203809,Pública,2019,4.6,0.925174,4.1,4.989063,287.36,284.64,92.1
3203809,Pública,2021,4.1,0.900903,4.3,4.596789,271.42,273.7,89.9
3203809,Pública,2023,4.7,0.915683,,5.159477,285.59,298.66,90.4
3203809,Pública,2025,5.3,1.0,,5.333442,297.68,298.16,100.0
3203908,Estadual,2017,4.4,0.931075,,4.741268,271.98,283.39,90.4
3203908,Estadual,2019,5.0,0.955318,4.6,5.216899,290.88,297.11,95.0
3203908,Estadual,2021,4.3,0.907396,4.8,4.779071,277.47,280.23,90.7
3203908,Estadual,2023,4.8,0.968929,,4.977009,286.02,285.21,97.0
3203908,Estadual,2025,5.5,0.995999,,5.484393,295.52,311.21,99.6
3203908,Federal,2017,5.6,0.833656,,6.758597,333.98,360.94,84.7
3203908,Federal,2019,6.0,0.880856,5.8,6.773106,330.99,365.16,89.4
3203908,Federal,2021,5.7,0.88451,6.0,6.430515,324.12,348.09,87.9
3203908,Federal,2023,,0.945833,,,,,94.4
3203908,Pública,2017,4.7,0.890591,,5.272957,288.32,303.83,88.8
3203908,Pública,2019,5.4,0.940162,4.9,5.732854,304.18,319.67,93.7
3203908,Pública,2021,4.7,0.904249,5.1,5.194567,289.21,297.3,90.1
3203908,Pública,2023,5.3,0.96221,,5.492435,301.48,305.43,96.4
3203908,Pública,2025,5.4,0.98147,,5.484393,295.52,311.21,97.5
3204005,Estadual,2017,4.1,0.918821,,4.467197,266.76,269.44,91.4
3204005,Estadual,2019,4.8,0.983787,4.3,4.853806,281.13,281.65,98.1
3204005,Estadual,2021,4.9,0.979227,4.5,4.999342,284.2,288.74,97.7
3204005,Estadual,2023,4.8,0.991967,,4.856843,282.44,280.47,99.2
3204005,Estadual,2025,4.7,0.997992,,4.667495,276.95,272.84,99.8
3204005,Pública,2017,4.1,0.918821,,4.467197,266.76,269.44,91.4
3204005,Pública,2019,4.8,0.983787,4.3,4.853806,281.13,281.65,98.1
3204005,Pública,2021,4.9,0.979227,4.5,4.999342,284.2,288.74,97.7
3204005,Pública,2023,4.8,0.991967,,4.856843,282.44,280.47,99.2
3204005,Pública,2025,4.7,0.997992,,4.667495,276.95,272.84,99.8
3204054,Estadual,2017,3.8,0.855508,,4.496965,266.6,271.73,85.1
3204054,Estadual,2019,4.7,0.926386,4.1,5.104926,289.78,290.31,91.7
3204054,Estadual,2021,4.7,0.981588,4.3,4.746023,275.45,280.03,98.0
3204054,Estadual,2023,4.6,0.976568,,4.747522,277.83,277.6,97.6
3204054,Estadual,2025,5.2,1.0,,5.194094,288.85,297.65,100.0
3204054,Pública,2017,3.8,0.855508,,4.496965,266.6,271.73,85.1
3204054,Pública,2019,4.7,0.926386,4.1,5.104926,289.78,290.31,91.7
3204054,Pública,2021,4.7,0.981588,4.3,4.746023,275.45,280.03,98.0
3204054,Pública,2023,4.6,0.976568,,4.747522,277.83,277.6,97.6
3204054,Pública,2025,5.2,1.0,,5.194094,288.85,297.65,100.0
3204104,Estadual,2017,4.4,0.933557,,4.749139,277.3,278.28,93.0
3204104,Estadual,2019,4.6,0.961849,4.6,4.790548,276.06,282.55,96.1
3204104,Estadual,2021,4.6,0.988971,4.9,4.659837,271.86,277.72,98.9
3204104,Estadual,2023,4.7,0.998328,,4.753757,280.47,275.23,99.8
3204104,Estadual,2025,5.2,0.996995,,5.233452,293.44,295.56,99.7
3204104,Pública,2017,4.4,0.933557,,4.749139,277.3,278.28,93.0
3204104,Pública,2019,4.6,0.961849,4.6,4.790548,276.06,282.55,96.1
3204104,Pública,2021,4.6,0.988971,4.9,4.659837,271.86,277.72,98.9
3204104,Pública,2023,4.7,0.998328,,4.753757,280.47,275.23,99.8
3204104,Pública,2025,5.2,0.996995,,5.233452,293.44,295.56,99.7
3204203,Estadual,2017,4.3,0.846124,,5.131879,290.07,291.92,83.2
3204203,Estadual,2019,,0.837113,4.6,,,,83.2
3204203,Estadual,2021,,0.7644,4.8,,,,76.3
3204203,Estadual,2023,4.9,0.945419,,5.218759,295.32,292.51,94.0
3204203,Estadual,2025,4.8,1.0,,4.840454,281.12,280.71,100.0
3204203,Federal,2017,,0.919524,,,,,91.6
3204203,Pública,2017,5.0,0.8924,,5.562048,303.4,308.34,86.9
3204203,Pública,2019,,0.925871,5.2,,,,91.1
3204203,Pública,2021,,0.843695,5.4,,,,83.1
3204203,Pública,2023,,0.970334,,,,,96.5
3204203,Pública,2025,,0.984591,,,,,98.3
3204252,Estadual,2017,4.2,0.913523,,4.591446,269.44,275.43,92.1
3204252,Estadual,2019,4.1,0.9526,4.4,4.259027,263.09,258.53,95.1
3204252,Estadual,2021,,0.965376,4.6,,,,96.2
3204252,Estadual,2023,3.9,0.987355,,3.960818,246.96,254.49,98.5
3204252,Estadual,2025,4.7,1.0,,4.676413,278.24,272.1,100.0
3204252,Pública,2017,4.2,0.913523,,4.591446,269.44,275.43,92.1
3204252,Pública,2019,4.1,0.9526,4.4,4.259027,263.09,258.53,95.1
3204252,Pública,2021,,0.965376,4.6,,,,96.2
3204252,Pública,2023,3.9,0.987355,,3.960818,246.96,254.49,98.5
3204252,Pública,2025,4.7,1.0,,4.676413,278.24,272.1,100.0
3204302,Estadual,2017,1.8,0.398056,,4.434886,259.92,274.43,43.1
3204302,Estadual,2019,,0.587779,3.1,,,,53.8
3204302,Estadual,2021,4.0,0.873453,3.3,4.628235,271.1,276.28,85.5
3204302,Estadual,2023,4.6,0.972852,,4.709643,274.08,278.9,96.9
3204302,Estadual,2025,5.5,0.991611,,5.533587,293.13,317.26,99.0
3204302,Pública,2017,1.8,0.398056,,4.434886,259.92,274.43,43.1
3204302,Pública,2019,,0.587779,3.1,,,,53.8
3204302,Pública,2021,4.0,0.873453,3.3,4.628235,271.1,276.28,85.5
3204302,Pública,2023,4.6,0.972852,,4.709643,274.08,278.9,96.9
3204302,Pública,2025,5.5,0.991611,,5.533587,293.13,317.26,99.0
3204351,Estadual,2017,4.6,0.878721,,5.27034,289.59,302.29,88.7
3204351,Estadual,2019,4.8,0.91638,4.8,5.292454,289.81,303.63,90.4
3204351,Estadual,2021,4.1,0.833482,5.1,4.92538,285.17,282.44,83.3
3204351,Estadual,2023,4.8,0.944228,,5.055191,288.7,287.92,94.2
3204351,Estadual,2025,4.8,0.997992,,4.858662,278.94,284.33,99.8
3204351,Pública,2017,4.6,0.878721,,5.27034,289.59,302.29,88.7
3204351,Pública,2019,4.8,0.91638,4.8,5.292454,289.81,303.63,90.4
3204351,Pública,2021,4.1,0.833482,5.1,4.92538,285.17,282.44,83.3
3204351,Pública,2023,4.8,0.944228,,5.055191,288.7,287.92,94.2
3204351,Pública,2025,4.8,0.997992,,4.858662,278.94,284.33,99.8
3204401,Estadual,2017,4.5,0.907437,,4.920475,280.02,287.58,90.4
3204401,Estadual,2019,4.8,0.936738,4.7,5.149692,286.4,297.1,93.5
3204401,Estadual,2021,3.9,0.829232,4.9,4.727228,274.87,279.31,82.9
3204401,Estadual,2023,4.9,0.961007,,5.05799,287.93,288.94,96.1
3204401,Estadual,2025,5.3,0.997992,,5.288278,292.28,300.7,99.7
3204401,Pública,2017,4.5,0.907437,,4.920475,280.02,287.58,90.4
3204401,Pública,2019,4.8,0.936738,4.7,5.149692,286.4,297.1,93.5
3204401,Pública,2021,3.9,0.829232,4.9,4.727228,274.87,279.31,82.9
3204401,Pública,2023,4.9,0.961007,,5.05799,287.93,288.94,96.1
3204401,Pública,2025,5.3,0.997992,,5.288278,292.28,300.7,99.7
3204500,Estadual,2017,4.4,0.890363,,4.935526,283.84,284.58,89.6
3204500,Estadual,2019,4.4,0.914148,4.6,4.780691,274.97,283.01,91.0
3204500,Estadual,2021,4.5,0.902537,4.8,4.935567,284.34,284.05,91.0
3204500,Estadual,2023,4.1,0.942323,,4.352933,264.55,263.66,94.2
3204500,Estadual,2025,4.9,0.985219,,4.924853,279.59,288.35,98.5
3204500,Pública,2017,4.4,0.890363,,4.935526,283.84,284.58,89.6
3204500,Pública,2019,4.4,0.914148,4.6,4.780691,274.97,283.01,91.0
3204500,Pública,2021,4.5,0.902537,4.8,4.935567,284.34,284.05,91.0
3204500,Pública,2023,4.1,0.942323,,4.352933,264.55,263.66,94.2
3204500,Pública,2025,4.9,0.985219,,4.924853,279.59,288.35,98.5
3204559,Estadual,2017,4.9,0.904065,,5.4514,296.9,307.39,90.7
3204559,Estadual,2019,5.2,0.935833,5.1,5.518992,298.76,310.22,92.8
3204559,Estadual,2021,4.8,0.885151,5.3,5.470381,295.1,310.66,88.4
3204559,Estadual,2023,5.4,0.972834,,5.503423,299.39,308.44,97.1
3204559,Estadual,2025,5.3,0.969098,,5.459413,297.06,307.79,96.8
3204559,Federal,2019,,0.87568,,,,,88.0
3204559,Federal,2021,,0.833355,,,,,82.6
3204559,Federal,2023,5.2,0.886641,,5.866547,320.56,311.73,88.5
3204559,Federal,2025,,0.914559,,,,,91.6
3204559,Pública,2017,5.0,0.913003,,5.4514,296.9,307.39,90.6
3204559,Pública,2019,5.5,0.915145,5.2,5.959418,310.88,328.66,91.2
3204559,Pública,2021,4.9,0.872442,5.4,5.595604,301.11,313.17,87.0
3204559,Pública,2023,5.3,0.949709,,5.619218,306.14,309.49,94.7
3204559,Pública,2025,5.3,0.954848,,5.535796,302.35,307.59,95.4
3204609,Estadual,2017,4.6,0.7731,,5.8956,310.67,324.34,77.4
3204609,Estadual,2019,5.2,0.863767,4.8,5.9994,313.26,328.97,84.5
3204609,Estadual,2021,4.8,0.907876,5.0,5.250495,286.66,304.0,90.6
3204609,Estadual,2023,5.1,0.898423,,5.622222,303.77,312.23,89.8
3204609,Estadual,2025,5.5,0.980597,,5.57176,304.03,308.36,97.9
3204609,Federal,2017,5.3,0.846313,,6.318655,326.33,337.77,84.7
3204609,Federal,2019,,0.809334,5.5,,,,82.0
3204609,Federal,2021,,0.854304,5.7,,,,85.1
3204609,Federal,2023,,0.880522,,,,,88.9
3204609,Federal,2025,,0.882992,,,,,88.5
3204609,Pública,2017,4.9,0.801169,,6.109088,318.57,331.12,80.5
3204609,Pública,2019,5.1,0.840072,5.1,6.033066,315.34,329.15,83.4
3204609,Pública,2021,,0.880119,5.3,,,,87.9
3204609,Pública,2023,5.0,0.891702,,5.621976,306.54,309.26,89.3
3204609,Pública,2025,5.1,0.933747,,5.473568,300.67,304.95,93.5
3204658,Estadual,2017,4.2,0.889294,,4.671676,278.13,271.88,89.0
3204658,Estadual,2019,4.5,0.926016,4.4,4.863545,281.03,282.45,92.5
3204658,Estadual,2021,,0.89969,4.6,,,,89.5
3204658,Estadual,2023,4.2,0.986533,,4.2148,253.39,265.72,98.7
3204658,Estadual,2025,4.8,0.988599,,4.868684,287.8,275.6,99.1
3204658,Pública,2017,4.2,0.889294,,4.671676,278.13,271.88,89.0
3204658,Pública,2019,4.5,0.926016,4.4,4.863545,281.03,282.45,92.5
3204658,Pública,2021,,0.89969,4.6,,,,89.5
3204658,Pública,2023,4.2,0.986533,,4.2148,253.39,265.72,98.7
3204658,Pública,2025,4.8,0.988599,,4.868684,287.8,275.6,99.1
3204708,Estadual,2017,4.4,0.92566,,4.731221,274.48,280.01,90.9
3204708,Estadual,2019,4.3,0.954924,4.6,4.531288,265.14,275.73,95.3
3204708,Estadual,2021,4.5,0.927958,4.8,4.817786,277.72,282.72,93.2
3204708,Estadual,2023,4.9,0.966648,,5.085645,290.8,287.85,96.5
3204708,Estadual,2025,5.4,0.993642,,5.451005,298.75,305.39,99.4
3204708,Pública,2017,4.4,0.92566,,4.731221,274.48,280.01,90.9
3204708,Pública,2019,4.3,0.954924,4.6,4.531288,265.14,275.73,95.3
3204708,Pública,2021,4.5,0.927958,4.8,4.817786,277.72,282.72,93.2
3204708,Pública,2023,4.9,0.966648,,5.085645,290.8,287.85,96.5
3204708,Pública,2025,5.4,0.993642,,5.451005,298.75,305.39,99.4
3204807,Estadual,2017,3.8,0.753457,,5.004007,277.4,296.32,75.4
3204807,Estadual,2019,4.3,0.873682,4.0,4.924425,278.52,289.46,86.8
3204807,Estadual,2021,,0.90112,4.2,,,,89.3
3204807,Estadual,2023,4.2,0.996306,,4.208416,254.08,264.53,99.6
3204807,Estadual,2025,4.7,1.0,,4.671106,275.54,274.6,100.0
3204807,Pública,2017,3.8,0.753457,,5.004007,277.4,296.32,75.4
3204807,Pública,2019,4.3,0.873682,4.0,4.924425,278.52,289.46,86.8
3204807,Pública,2021,,0.90112,4.2,,,,89.3
3204807,Pública,2023,4.2,0.996306,,4.208416,254.08,264.53,99.6
3204807,Pública,2025,4.7,1.0,,4.671106,275.54,274.6,100.0
3204906,Estadual,2017,4.1,0.826763,,4.981046,283.4,288.29,77.2
3204906,Estadual,2019,4.4,0.850818,4.3,5.197889,290.22,296.46,83.7
3204906,Estadual,2021,4.8,0.978889,4.6,4.877045,282.87,281.45,97.8
3204906,Estadual,2023,4.8,0.975934,,4.88907,283.42,281.72,97.5
3204906,Estadual,2025,4.9,0.992642,,4.923769,283.58,284.02,99.2
3204906,Federal,2017,6.5,0.904765,,7.134764,345.11,375.86,91.4
3204906,Federal,2019,,,6.6,,,,
3204906,Federal,2021,,,6.8,,,,
3204906,Pública,2017,4.3,0.829419,,5.1497,288.23,295.15,78.3
3204906,Pública,2019,4.6,0.886414,4.5,5.197889,290.22,296.46,84.8
3204906,Pública,2021,4.7,0.966999,4.7,4.877045,282.87,281.45,97.8
3204906,Pública,2023,4.8,0.981075,,4.88907,283.42,281.72,97.4
3204906,Pública,2025,4.9,0.989457,,4.923769,283.58,284.02,99.1
3204955,Estadual,2017,4.9,0.986148,,4.998964,281.21,291.9,98.7
3204955,Estadual,2019,5.0,1.0,5.1,5.024003,290.21,284.09,100.0
3204955,Estadual,2021,4.7,0.980997,5.3,4.839105,281.18,280.55,98.1
3204955,Estadual,2023,4.7,1.0,,4.708453,274.16,278.73,100.0
3204955,Estadual,2025,5.1,0.988901,,5.201651,289.58,297.41,98.9
3204955,Pública,2017,4.9,0.986148,,4.998964,281.21,291.9,98.7
3204955,Pública,2019,5.0,1.0,5.1,5.024003,290.21,284.09,100.0
3204955,Pública,2021,4.7,0.980997,5.3,4.839105,281.18,280.55,98.1
3204955,Pública,2023,4.7,1.0,,4.708453,274.16,278.73,100.0
3204955,Pública,2025,5.1,0.988901,,5.201651,289.58,297.41,98.9
3205002,Estadual,2017,3.6,0.776851,,4.573262,270.28,273.24,76.6
3205002,Estadual,2019,4.1,0.84858,3.8,4.819339,280.31,280.07,83.6
3205002,Estadual,2021,4.1,0.90087,4.0,4.562472,273.95,268.56,86.9
3205002,Estadual,2023,4.5,0.945452,,4.743189,281.04,273.87,92.4
3205002,Estadual,2025,4.8,0.990991,,4.862532,284.49,278.69,99.0
3205002,Federal,2021,,0.824805,,,,,82.9
3205002,Pública,2017,3.6,0.778348,,4.573262,270.28,273.24,76.6
3205002,Pública,2019,4.1,0.849126,3.8,4.819339,280.31,280.07,83.7
3205002,Pública,2021,4.2,0.900335,4.0,4.643111,276.25,271.85,86.8
3205002,Pública,2023,4.5,0.945452,,4.743189,281.04,273.87,92.4
3205002,Pública,2025,4.8,0.990991,,4.862532,284.49,278.69,99.0
3205010,Estadual,2017,4.4,0.928281,,4.708019,272.78,280.17,92.3
3205010,Estadual,2019,4.9,0.977286,4.6,4.99647,282.31,290.55,97.3
3205010,Estadual,2021,4.6,0.98032,4.8,4.723162,274.27,279.66,98.0
3205010,Estadual,2023,4.5,0.971224,,4.612969,275.55,270.45,96.5
3205010,Estadual,2025,4.7,0.990946,,4.783534,281.99,275.73,99.0
3205010,Pública,2017,4.4,0.928281,,4.708019,272.78,280.17,92.3
3205010,Pública,2019,4.9,0.977286,4.6,4.99647,282.31,290.55,97.3
3205010,Pública,2021,4.6,0.98032,4.8,4.723162,274.27,279.66,98.0
3205010,Pública,2023,4.5,0.971224,,4.612969,275.55,270.45,96.5
3205010,Pública,2025,4.7,0.990946,,4.783534,281.99,275.73,99.0
3205036,Estadual,2017,5.0,0.87177,,5.763209,306.78,319.06,87.4
3205036,Estadual,2019,5.4,0.937781,5.2,5.774982,306.45,320.25,93.2
3205036,Estadual,2021,4.7,0.833584,5.4,5.6247,301.59,314.73,82.9
3205036,Estadual,2023,5.1,0.922271,,5.491311,306.49,300.01,91.7
3205036,Estadual,2025,5.8,0.990489,,5.84133,303.17,328.47,98.8
3205036,Pública,2017,5.0,0.87177,,5.763209,306.78,319.06,87.4
3205036,Pública,2019,5.4,0.937781,5.2,5.774982,306.45,320.25,93.2
3205036,Pública,2021,4.7,0.833584,5.4,5.6247,301.59,314.73,82.9
3205036,Pública,2023,5.1,0.922271,,5.491311,306.49,300.01,91.7
3205036,Pública,2025,5.8,0.990489,,5.84133,303.17,328.47,98.8
3205069,Estadual,2017,4.8,0.837788,,5.728229,304.19,319.33,82.9
3205069,Estadual,2019,5.4,0.93203,5.0,5.751762,301.39,323.99,92.1
3205069,Estadual,2021,,0.908264,5.2,,,,90.8
3205069,Estadual,2023,5.1,0.947993,,5.376886,302.89,295.7,94.6
3205069,Estadual,2025,5.2,0.996306,,5.240506,288.16,301.69,99.6
3205069,Federal,2017,5.6,0.867264,,6.444201,329.35,343.49,87.7
3205069,Federal,2019,6.3,0.948134,5.8,6.663803,333.99,354.18,94.7
3205069,Federal,2021,,0.898679,6.0,,,,88.9
3205069,Federal,2025,,0.911004,,,,,91.2
3205069,Pública,2017,5.2,0.84987,,6.092888,317.0,331.64,85.0
3205069,Pública,2019,5.8,0.938465,5.4,6.209743,317.76,339.15,93.3
3205069,Pública,2021,5.5,0.903067,5.6,6.106321,314.82,334.92,90.0
3205069,Pública,2023,,0.947485,,,,,94.7
3205069,Pública,2025,5.3,0.956392,,5.53381,294.89,315.4,95.5
3205101,Estadual,2017,3.4,0.815843,,4.204442,258.59,259.44,80.4
3205101,Estadual,2019,3.6,0.842514,3.6,4.26388,265.3,256.52,83.7
3205101,Estadual,2021,3.9,0.960321,3.9,4.052906,257.84,249.45,96.1
3205101,Estadual,2023,4.5,0.972161,,4.580531,274.19,269.59,97.0
3205101,Estadual,2025,4.6,0.96343,,4.775058,283.0,274.05,96.1
3205101,Federal,2019,,0.911957,,,,,90.8
3205101,Federal,2021,,0.881577,,,,,87.9
3205101,Pública,2017,3.5,0.824993,,4.204442,258.59,259.44,81.0
3205101,Pública,2019,3.8,0.848952,3.7,4.480492,271.87,264.94,84.3
3205101,Pública,2021,4.1,0.952665,3.9,4.342503,266.18,261.18,95.3
