co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
2924108,Municipal,2013,3.1,0.848694,2.7,3.694667,204.9,216.78,84.5
2924108,Municipal,2015,,,3.0,,,,
2924108,Municipal,2017,3.0,0.722706,3.3,4.137667,226.02,222.24,70.5
2924108,Municipal,2019,2.9,0.758223,3.5,3.871,216.17,216.09,77.0
2924108,Municipal,2021,,0.657975,3.8,,,,66.7
2924108,Municipal,2023,,0.700513,,,,,70.2
2924108,Municipal,2025,3.3,0.829599,,3.967833,216.27,221.8,82.9
2924108,Pública,2007,2.9,0.715958,,4.092667,223.82,221.74,70.1
2924108,Pública,2009,3.0,0.792213,3.0,3.809833,212.8,215.79,79.6
2924108,Pública,2011,2.5,0.73116,3.2,3.469333,204.08,204.08,70.8
2924108,Pública,2013,3.1,0.848694,3.6,3.694667,204.9,216.78,84.5
2924108,Pública,2015,,,3.9,,,,
2924108,Pública,2017,3.0,0.722706,4.2,4.137667,226.02,222.24,70.5
2924108,Pública,2019,2.9,0.758223,4.4,3.871,216.17,216.09,77.0
2924108,Pública,2021,,0.657975,4.7,,,,66.7
2924108,Pública,2023,,0.700513,,,,,70.2
2924108,Pública,2025,3.3,0.829599,,3.967833,216.27,221.8,82.9
2924207,Municipal,2007,2.6,0.679266,,3.766167,208.48,217.49,66.8
2924207,Municipal,2009,2.3,0.6479,2.6,3.569,207.02,207.12,63.4
2924207,Municipal,2011,2.4,0.587409,2.8,4.023833,218.67,222.76,56.6
2924207,Municipal,2013,3.3,0.788542,3.2,4.232833,227.46,226.51,76.0
2924207,Municipal,2015,3.4,0.742151,3.5,4.554667,238.05,235.23,72.8
2924207,Municipal,2017,2.8,0.640624,3.8,4.436833,230.08,236.13,63.2
2924207,Municipal,2019,3.6,0.776869,4.0,4.694,237.58,244.06,76.2
2924207,Municipal,2021,,0.889971,4.3,,,,89.0
2924207,Municipal,2023,3.6,0.800678,,4.514,226.56,244.28,79.6
2924207,Municipal,2025,4.7,0.93955,,4.959167,244.08,253.47,93.8
2924207,Pública,2007,2.6,0.680483,,3.766167,208.48,217.49,67.4
2924207,Pública,2009,2.3,0.6479,2.6,3.569,207.02,207.12,63.4
2924207,Pública,2011,2.4,0.587409,2.8,4.023833,218.67,222.76,56.6
2924207,Pública,2013,3.3,0.788542,3.2,4.232833,227.46,226.51,76.0
2924207,Pública,2015,3.4,0.742151,3.5,4.554667,238.05,235.23,72.8
2924207,Pública,2017,2.8,0.640624,3.8,4.436833,230.08,236.13,63.2
2924207,Pública,2019,3.6,0.776869,4.0,4.694,237.58,244.06,76.2
2924207,Pública,2021,,0.889971,4.3,,,,89.0
2924207,Pública,2023,3.6,0.800678,,4.514,226.56,244.28,79.6
2924207,Pública,2025,4.7,0.93955,,4.959167,244.08,253.47,93.8
2924306,Estadual,2007,4.8,0.886871,,5.4375,246.34,279.91,88.9
2924306,Estadual,2009,4.7,0.929,4.9,5.071333,241.3,262.98,92.9
2924306,Estadual,2011,,,5.1,,,,
2924306,Estadual,2013,,,5.4,,,,
2924306,Estadual,2015,,,5.7,,,,
2924306,Estadual,2017,,,6.0,,,,
2924306,Estadual,2019,,,6.2,,,,
2924306,Estadual,2021,,,6.4,,,,
2924306,Municipal,2007,3.2,0.868412,,3.736333,201.51,222.67,86.2
2924306,Municipal,2009,3.5,0.73997,3.3,4.721167,234.38,248.89,74.2
2924306,Municipal,2011,3.8,0.823233,3.5,4.6,234.47,241.53,82.3
2924306,Municipal,2013,3.7,0.744424,3.9,4.963,245.34,252.44,75.0
2924306,Municipal,2015,4.0,0.83187,4.2,4.861667,241.62,250.08,82.7
2924306,Municipal,2017,5.0,0.886186,4.5,5.657333,267.44,272.0,88.4
2924306,Municipal,2019,4.7,0.8973,4.7,5.2795,255.78,260.99,89.8
2924306,Municipal,2021,4.9,0.915658,5.0,5.330333,260.81,259.01,91.5
2924306,Municipal,2023,5.1,0.977132,,5.198667,253.15,258.77,97.7
2924306,Municipal,2025,4.9,0.963205,,5.109833,255.81,250.78,96.4
2924306,Pública,2007,3.5,0.868635,,3.989,208.17,231.17,86.4
2924306,Pública,2009,3.6,0.741167,3.6,4.797,235.88,251.94,74.5
2924306,Pública,2011,3.8,0.823233,3.8,4.6,234.47,241.53,82.3
2924306,Pública,2013,3.7,0.744424,4.1,4.963,245.34,252.44,75.0
2924306,Pública,2015,4.0,0.83187,4.4,4.861667,241.62,250.08,82.7
2924306,Pública,2017,5.0,0.886186,4.7,5.657333,267.44,272.0,88.4
2924306,Pública,2019,4.7,0.8973,5.0,5.2795,255.78,260.99,89.8
2924306,Pública,2021,4.9,0.915658,5.2,5.330333,260.81,259.01,91.5
2924306,Pública,2023,5.1,0.977132,,5.198667,253.15,258.77,97.7
2924306,Pública,2025,4.9,0.963205,,5.109833,255.81,250.78,96.4
2924405,Estadual,2005,3.0,0.752039,,3.963053,206.6,231.2,71.8
2924405,Estadual,2007,3.4,0.896673,3.0,3.77,203.78,222.42,88.8
2924405,Estadual,2009,2.4,0.645225,3.2,3.647,202.34,216.48,64.4
2924405,Estadual,2011,,0.752561,3.4,,,,75.6
2924405,Estadual,2013,,,3.8,,,,
2924405,Estadual,2015,3.6,0.782012,4.2,4.665167,240.97,238.94,78.1
2924405,Estadual,2017,2.8,0.760605,4.5,3.617667,210.76,206.3,77.3
2924405,Estadual,2019,,,4.7,,,,
2924405,Estadual,2021,,,5.0,,,,
2924405,Municipal,2005,2.3,0.616564,,3.783167,200.5,226.5,60.5
2924405,Municipal,2007,3.1,0.775615,2.4,3.955833,210.27,227.08,76.0
2924405,Municipal,2009,2.5,0.621139,2.5,3.972833,212.3,226.07,60.8
2924405,Municipal,2011,2.8,0.708591,2.8,3.968667,213.69,224.43,69.8
2924405,Municipal,2013,,0.902214,3.3,,,,89.6
2924405,Municipal,2015,2.9,0.689428,3.6,4.228333,226.79,226.91,67.7
2924405,Municipal,2017,2.7,0.709381,3.9,3.806167,210.86,217.51,70.2
2924405,Municipal,2019,3.3,0.754541,4.2,4.378667,231.4,231.32,75.1
2924405,Municipal,2021,3.1,0.8147,4.5,3.858333,218.07,213.43,81.3
2924405,Municipal,2023,2.9,0.715379,,4.035333,223.78,218.34,71.2
2924405,Municipal,2025,3.2,0.807089,,4.022667,222.59,218.77,80.2
2924405,Pública,2005,2.4,0.632126,,3.835167,202.3,227.8,61.9
2924405,Pública,2007,3.1,0.794445,2.5,3.850333,206.58,224.44,78.0
2924405,Pública,2009,2.4,0.623694,2.6,3.816833,207.51,221.5,61.3
2924405,Pública,2011,2.7,0.714129,2.9,3.772,208.91,217.41,70.6
2924405,Pública,2013,,0.874453,3.3,,,,87.0
2924405,Pública,2015,3.1,0.702665,3.7,4.391,232.07,231.39,69.1
2924405,Pública,2017,2.7,0.716526,3.9,3.715333,210.81,212.11,71.0
2924405,Pública,2019,3.3,0.754541,4.2,4.378667,231.4,231.32,75.1
2924405,Pública,2021,3.1,0.8147,4.5,3.858333,218.07,213.43,81.3
2924405,Pública,2023,2.9,0.715379,,4.035333,223.78,218.34,71.2
2924405,Pública,2025,3.2,0.807089,,4.022667,222.59,218.77,80.2
2924504,Estadual,2005,2.6,0.780427,,3.275329,187.3,209.2,78.9
2924504,Estadual,2007,,,2.6,,,,
2924504,Estadual,2009,3.3,0.817968,2.7,3.974333,220.81,217.65,81.6
2924504,Estadual,2011,2.5,0.729104,3.0,3.387667,196.33,206.93,73.4
2924504,Estadual,2013,3.2,0.866754,3.4,3.7265,208.45,215.14,84.8
2924504,Estadual,2015,,,3.7,,,,
2924504,Estadual,2017,,,4.0,,,,
2924504,Estadual,2019,,,4.3,,,,
2924504,Estadual,2021,,,4.6,,,,
2924504,Municipal,2005,2.6,0.677947,,3.813167,207.3,221.5,67.2
2924504,Municipal,2007,3.6,0.83612,2.6,4.264667,223.51,232.37,83.4
2924504,Municipal,2009,3.1,0.755766,2.8,4.133833,217.95,230.08,75.9
2924504,Municipal,2011,3.8,0.853766,3.0,4.392667,223.28,240.28,85.7
2924504,Municipal,2013,3.2,0.792426,3.4,4.001,213.39,226.67,79.5
2924504,Municipal,2015,3.0,0.672287,3.8,4.465,227.7,240.2,67.2
2924504,Municipal,2017,3.3,0.727771,4.0,4.532,228.91,243.01,72.4
2924504,Municipal,2019,3.6,0.745902,4.3,4.817667,239.9,249.16,74.8
2924504,Municipal,2021,4.2,0.915881,4.6,4.579833,234.34,240.45,91.7
2924504,Municipal,2023,3.7,0.872698,,4.2425,227.71,226.84,89.0
2924504,Municipal,2025,4.7,0.936627,,4.984167,247.86,251.19,93.5
2924504,Pública,2005,2.6,0.690679,,3.703167,203.2,219.0,68.5
2924504,Pública,2007,3.5,0.8283,2.6,4.264667,223.51,232.37,82.4
2924504,Pública,2009,3.1,0.76514,2.7,4.111167,218.36,228.31,76.7
2924504,Pública,2011,3.5,0.835543,3.0,4.166667,217.22,232.78,83.7
2924504,Pública,2013,3.2,0.798828,3.4,3.959667,212.64,224.94,80.0
2924504,Pública,2015,3.0,0.672287,3.8,4.465,227.7,240.2,67.2
2924504,Pública,2017,3.3,0.727771,4.0,4.532,228.91,243.01,72.4
2924504,Pública,2019,3.6,0.745902,4.3,4.817667,239.9,249.16,74.8
2924504,Pública,2021,4.2,0.915881,4.6,4.579833,234.34,240.45,91.7
2924504,Pública,2023,3.7,0.872698,,4.2425,227.71,226.84,89.0
2924504,Pública,2025,4.7,0.936627,,4.984167,247.86,251.19,93.5
2924603,Estadual,2007,3.5,0.783124,,4.464833,230.86,237.03,77.4
2924603,Estadual,2009,3.4,0.806729,3.6,4.249833,226.27,228.72,81.0
2924603,Estadual,2011,3.7,0.75648,3.8,4.936,244.71,251.45,77.2
2924603,Estadual,2013,,,4.1,,,,
2924603,Estadual,2015,,,4.5,,,,
2924603,Estadual,2017,,,4.7,,,,
2924603,Estadual,2019,,,5.0,,,,
2924603,Estadual,2021,,,5.2,,,,
2924603,Municipal,2005,2.0,0.452892,,4.409667,229.2,235.4,45.4
2924603,Municipal,2007,2.9,0.674004,2.1,4.375667,220.8,241.74,63.1
2924603,Municipal,2009,3.5,0.789816,2.5,4.3945,230.03,233.64,76.1
2924603,Municipal,2011,3.3,0.784091,3.0,4.195167,224.56,227.15,77.1
2924603,Municipal,2013,3.0,0.777946,3.6,3.822167,213.79,215.54,77.1
2924603,Municipal,2015,3.7,0.824387,4.1,4.4305,234.9,230.93,81.8
2924603,Municipal,2017,3.6,0.806354,4.4,4.478,236.84,231.84,80.1
2924603,Municipal,2019,3.3,0.792127,4.6,4.126,223.75,223.81,79.1
2924603,Municipal,2021,,0.888383,4.9,,,,89.6
2924603,Municipal,2023,3.8,0.893337,,4.2695,227.61,228.56,89.3
2924603,Municipal,2025,5.0,1.0,,5.003,251.23,248.95,100.0
2924603,Pública,2005,2.2,0.507567,,4.409667,229.2,235.4,50.4
2924603,Pública,2007,3.1,0.706032,2.3,4.432667,227.23,238.73,67.2
2924603,Pública,2009,3.4,0.790107,2.6,4.3375,228.55,231.7,77.2
2924603,Pública,2011,3.4,0.778137,3.1,4.389333,229.84,233.52,77.1
2924603,Pública,2013,3.0,0.786699,3.6,3.822167,213.79,215.54,78.0
2924603,Pública,2015,3.7,0.824387,4.1,4.4305,234.9,230.93,81.8
2924603,Pública,2017,3.6,0.806354,4.4,4.478,236.84,231.84,80.1
2924603,Pública,2019,3.3,0.792127,4.6,4.126,223.75,223.81,79.1
2924603,Pública,2021,,0.888383,4.9,,,,89.6
2924603,Pública,2023,3.8,0.893337,,4.2695,227.61,228.56,89.3
2924603,Pública,2025,5.0,1.0,,5.003,251.23,248.95,100.0
2924652,Estadual,2005,3.7,0.827458,,4.427448,231.2,234.5,82.4
2924652,Estadual,2007,3.0,0.772522,3.7,3.913333,209.49,225.31,78.4
2924652,Estadual,2009,,,3.8,,,,
2924652,Estadual,2011,,,4.1,,,,
2924652,Estadual,2013,,,4.5,,,,
2924652,Estadual,2015,,,4.9,,,,
2924652,Estadual,2017,,,5.2,,,,
2924652,Estadual,2019,,,5.4,,,,
2924652,Estadual,2021,,,5.7,,,,
2924652,Municipal,2005,3.2,0.786997,,4.077,215.9,228.7,78.7
2924652,Municipal,2007,2.9,0.745767,3.2,3.8665,211.46,220.53,74.0
2924652,Municipal,2009,3.5,0.782445,3.4,4.465333,233.51,234.41,78.1
2924652,Municipal,2011,2.7,0.745766,3.7,3.587333,207.1,208.14,74.0
2924652,Municipal,2013,3.3,0.710759,4.1,4.590333,238.49,236.93,73.7
2924652,Municipal,2015,2.7,0.653644,4.4,4.1265,218.46,229.13,65.0
2924652,Municipal,2017,4.1,0.88287,4.7,4.611167,238.74,237.93,88.6
2924652,Municipal,2019,4.1,0.786153,5.0,5.151667,255.39,253.71,78.5
2924652,Municipal,2021,3.9,0.830461,5.2,4.748,241.27,243.61,82.8
2924652,Municipal,2023,4.3,0.910551,,4.731333,240.61,243.27,91.3
2924652,Municipal,2025,5.1,0.973947,,5.2655,260.3,255.63,97.4
2924652,Pública,2005,3.3,0.79447,,4.188,220.8,230.5,79.4
2924652,Pública,2007,2.9,0.754987,3.4,3.888667,210.52,222.8,74.9
2924652,Pública,2009,3.5,0.782445,3.5,4.465333,233.51,234.41,78.1
2924652,Pública,2011,2.7,0.745766,3.8,3.587333,207.1,208.14,74.0
2924652,Pública,2013,3.3,0.710759,4.2,4.590333,238.49,236.93,73.7
2924652,Pública,2015,2.7,0.653644,4.6,4.1265,218.46,229.13,65.0
2924652,Pública,2017,4.1,0.88287,4.8,4.611167,238.74,237.93,88.6
2924652,Pública,2019,4.1,0.786153,5.1,5.151667,255.39,253.71,78.5
2924652,Pública,2021,3.9,0.830461,5.3,4.748,241.27,243.61,82.8
2924652,Pública,2023,4.3,0.910551,,4.731333,240.61,243.27,91.3
2924652,Pública,2025,5.1,0.973947,,5.2655,260.3,255.63,97.4
2924678,Estadual,2005,2.7,0.694903,,3.857411,207.7,223.8,64.5
2924678,Estadual,2007,3.2,0.788007,2.7,4.095167,216.53,229.18,79.5
2924678,Estadual,2009,3.0,0.721,2.9,4.188167,223.86,227.43,72.1
2924678,Estadual,2011,,,3.1,,,,
2924678,Estadual,2013,,,3.5,,,,
2924678,Estadual,2015,,,3.9,,,,
2924678,Estadual,2017,,,4.2,,,,
2924678,Estadual,2019,,,4.4,,,,
2924678,Estadual,2021,,,4.7,,,,
2924678,Municipal,2009,2.3,0.570938,,4.105167,222.86,223.45,55.5
2924678,Municipal,2011,2.9,0.737114,2.7,3.982333,213.03,225.91,72.1
2924678,Municipal,2013,2.2,0.555727,3.0,3.981167,219.91,218.96,56.4
2924678,Municipal,2015,2.4,0.539093,3.4,4.394333,228.27,235.39,54.1
2924678,Municipal,2017,2.9,0.69706,3.7,4.180667,224.26,226.58,68.4
2924678,Municipal,2019,3.0,0.700916,3.9,4.2935,230.13,227.48,70.1
2924678,Municipal,2021,,0.826173,4.2,,,,82.7
2924678,Municipal,2023,2.8,0.626405,,4.457333,235.17,232.27,62.9
2924678,Municipal,2025,3.7,0.820354,,4.5225,229.74,241.61,81.8
2924678,Pública,2005,2.7,0.694903,,3.8575,207.7,223.8,64.5
2924678,Pública,2007,2.7,0.663687,2.7,4.095167,216.53,229.18,61.1
2924678,Pública,2009,2.4,0.583603,2.9,4.1565,223.48,225.91,56.7
2924678,Pública,2011,2.9,0.737114,3.1,3.982333,213.03,225.91,72.1
2924678,Pública,2013,2.2,0.555727,3.5,3.981167,219.91,218.96,56.4
2924678,Pública,2015,2.4,0.539093,3.9,4.394333,228.27,235.39,54.1
2924678,Pública,2017,2.9,0.69706,4.2,4.180667,224.26,226.58,68.4
2924678,Pública,2019,3.0,0.700916,4.4,4.2935,230.13,227.48,70.1
2924678,Pública,2021,,0.826173,4.7,,,,82.7
2924678,Pública,2023,2.8,0.626405,,4.457333,235.17,232.27,62.9
2924678,Pública,2025,3.7,0.820354,,4.5225,229.74,241.61,81.8
2924702,Municipal,2005,1.8,0.428679,,4.195333,213.2,238.5,43.7
2924702,Municipal,2007,3.0,0.706498,1.9,4.310333,221.7,236.92,69.6
2924702,Municipal,2009,3.3,0.686691,2.3,4.744333,236.75,247.91,69.5
2924702,Municipal,2011,3.6,0.722226,2.8,4.957,246.49,250.93,72.0
2924702,Municipal,2013,4.1,0.798706,3.4,5.128,247.96,259.72,79.6
2924702,Municipal,2015,2.9,0.611745,3.9,4.739167,233.07,251.28,61.3
2924702,Municipal,2017,4.7,0.799233,4.2,5.936333,273.5,282.68,78.1
2924702,Municipal,2019,5.3,0.870191,4.5,6.0485,274.6,288.31,86.6
2924702,Municipal,2021,,0.905004,4.7,,,,90.5
2924702,Municipal,2023,4.9,0.921467,,5.349333,257.82,263.14,92.2
2924702,Municipal,2025,5.7,0.939643,,6.034,272.47,289.57,94.1
2924702,Pública,2005,1.8,0.428679,,4.195333,213.2,238.5,43.7
2924702,Pública,2007,3.0,0.706498,1.9,4.310333,221.7,236.92,69.6
2924702,Pública,2009,3.3,0.686691,2.3,4.744333,236.75,247.91,69.5
2924702,Pública,2011,3.6,0.722226,2.8,4.957,246.49,250.93,72.0
2924702,Pública,2013,4.1,0.798706,3.4,5.128,247.96,259.72,79.6
2924702,Pública,2015,2.9,0.611745,3.9,4.739167,233.07,251.28,61.3
2924702,Pública,2017,4.7,0.799233,4.2,5.936333,273.5,282.68,78.1
2924702,Pública,2019,5.3,0.870191,4.5,6.0485,274.6,288.31,86.6
2924702,Pública,2021,,0.905004,4.7,,,,90.5
2924702,Pública,2023,4.9,0.921467,,5.349333,257.82,263.14,92.2
2924702,Pública,2025,5.7,0.939643,,6.034,272.47,289.57,94.1
2924801,Estadual,2005,1.8,0.417411,,4.333566,223.4,236.7,41.9
2924801,Estadual,2007,2.0,0.543241,2.0,3.591167,203.0,212.47,53.5
2924801,Estadual,2009,2.1,0.534748,2.4,4.002833,220.28,219.89,53.7
2924801,Estadual,2011,2.3,0.590478,2.9,3.9425,214.45,222.1,58.8
2924801,Estadual,2013,2.0,0.531832,3.5,3.843667,208.82,221.8,53.0
2924801,Estadual,2015,2.4,0.535302,4.0,4.398,226.97,236.91,53.7
2924801,Estadual,2017,2.2,0.522233,4.3,4.195,223.11,228.59,54.3
2924801,Estadual,2019,,,4.6,,,,
2924801,Estadual,2021,,,4.8,,,,
2924801,Municipal,2005,1.9,0.500944,,3.736667,203.9,220.3,46.5
2924801,Municipal,2007,2.0,0.581223,2.0,3.487833,191.68,217.59,56.1
2924801,Municipal,2009,2.7,0.693798,2.2,3.881667,209.29,223.61,69.5
2924801,Municipal,2011,2.0,0.615076,2.6,3.326,192.66,206.9,61.8
2924801,Municipal,2013,,0.74923,3.2,,,,71.8
2924801,Municipal,2015,2.8,0.647964,3.6,4.333333,225.59,234.41,63.4
2924801,Municipal,2017,2.6,0.62023,3.9,4.1625,230.04,219.71,61.0
2924801,Municipal,2019,3.4,0.752472,4.1,4.556167,231.86,241.51,74.8
2924801,Municipal,2021,4.3,0.958521,4.4,4.482,232.07,236.85,95.7
2924801,Municipal,2023,3.6,0.822067,,4.3345,225.9,234.17,82.5
2924801,Municipal,2025,4.2,0.974987,,4.323333,227.42,231.98,97.5
2924801,Pública,2005,1.9,0.467942,,4.1055,215.9,230.4,44.8
2924801,Pública,2007,2.0,0.561133,2.0,3.566,200.27,213.69,54.9
2924801,Pública,2009,2.5,0.635487,2.4,3.963,216.67,221.11,63.7
2924801,Pública,2011,2.2,0.609936,2.8,3.685,205.35,215.75,60.8
2924801,Pública,2013,2.6,0.675916,3.4,3.843667,208.82,221.8,66.2
2924801,Pública,2015,2.7,0.617979,3.9,4.3695,226.36,235.81,60.8
2924801,Pública,2017,2.5,0.600131,4.1,4.181667,225.97,224.93,59.7
2924801,Pública,2019,3.4,0.752472,4.4,4.556167,231.86,241.51,74.8
2924801,Pública,2021,4.3,0.958521,4.7,4.482,232.07,236.85,95.7
2924801,Pública,2023,3.6,0.822067,,4.3345,225.9,234.17,82.5
2924801,Pública,2025,4.2,0.974987,,4.323333,227.42,231.98,97.5
2924900,Municipal,2005,2.3,0.577935,,4.027833,217.7,224.0,57.2
2924900,Municipal,2007,3.1,0.760754,2.4,4.101333,212.44,233.64,75.9
2924900,Municipal,2009,2.9,0.653081,2.6,4.432667,228.16,237.8,65.8
2924900,Municipal,2011,4.2,0.835155,2.9,4.970167,244.31,253.9,82.6
2924900,Municipal,2013,3.3,0.73443,3.4,4.488833,231.74,237.59,71.7
2924900,Municipal,2015,3.5,0.792474,3.8,4.471833,227.2,241.11,79.4
2924900,Municipal,2017,3.6,0.825078,4.1,4.364667,235.54,226.34,81.6
2924900,Municipal,2019,4.0,0.893249,4.4,4.477,235.41,233.21,89.1
2924900,Municipal,2021,4.5,0.996236,4.6,4.528167,241.34,230.35,99.6
2924900,Municipal,2023,4.5,0.950665,,4.708667,240.66,241.86,95.1
2924900,Municipal,2025,4.4,0.98123,,4.5285,239.86,231.85,98.3
2924900,Pública,2005,2.3,0.577935,,4.027833,217.7,224.0,57.2
2924900,Pública,2007,3.1,0.760754,2.4,4.101333,212.44,233.64,75.9
2924900,Pública,2009,2.9,0.653081,2.6,4.432667,228.16,237.8,65.8
2924900,Pública,2011,4.2,0.835155,2.9,4.970167,244.31,253.9,82.6
2924900,Pública,2013,3.3,0.73443,3.4,4.488833,231.74,237.59,71.7
2924900,Pública,2015,3.5,0.792474,3.8,4.471833,227.2,241.11,79.4
2924900,Pública,2017,3.6,0.825078,4.1,4.364667,235.54,226.34,81.6
2924900,Pública,2019,4.0,0.893249,4.4,4.477,235.41,233.21,89.1
2924900,Pública,2021,4.5,0.996236,4.6,4.528167,241.34,230.35,99.6
2924900,Pública,2023,4.5,0.950665,,4.708667,240.66,241.86,95.1
2924900,Pública,2025,4.4,0.98123,,4.5285,239.86,231.85,98.3
2925006,Estadual,2005,2.9,0.648405,,4.433265,226.6,239.4,64.5
2925006,Estadual,2007,3.0,0.716905,2.9,4.181167,220.98,229.89,71.9
2925006,Estadual,2009,3.2,0.77549,3.1,4.189167,219.49,231.86,79.0
2925006,Estadual,2011,4.0,0.808503,3.3,4.927333,247.15,248.49,80.3
2925006,Estadual,2013,3.7,0.708072,3.7,5.173,251.01,259.37,70.1
2925006,Estadual,2015,,,4.1,,,,
2925006,Estadual,2017,,,4.4,,,,
2925006,Estadual,2019,,,4.6,,,,
2925006,Estadual,2021,,,4.9,,,,
2925006,Municipal,2005,2.3,0.608491,,3.814333,207.5,221.3,59.0
2925006,Municipal,2007,2.4,0.625417,2.4,3.873,211.93,220.45,61.8
2925006,Municipal,2009,2.8,0.709441,2.5,3.901667,215.34,218.76,70.5
2925006,Municipal,2011,2.9,0.653911,2.8,4.498,232.67,237.21,65.1
2925006,Municipal,2013,3.1,0.649654,3.3,4.797667,241.81,246.05,63.5
2925006,Municipal,2015,3.5,0.748849,3.7,4.664667,238.37,241.51,74.1
2925006,Municipal,2017,3.5,0.714764,3.9,4.944667,246.87,249.81,70.8
2925006,Municipal,2019,3.5,0.679005,4.2,5.177167,255.42,255.21,66.9
2925006,Municipal,2021,4.2,0.849351,4.5,4.905333,248.26,246.06,85.7
2925006,Municipal,2023,3.8,0.814825,,4.687833,241.59,239.68,81.4
2925006,Municipal,2025,3.9,0.842165,,4.593667,236.39,239.23,84.1
2925006,Pública,2005,2.5,0.61879,,4.0945,216.2,229.5,60.4
2925006,Pública,2007,2.6,0.647506,2.6,3.988167,215.32,223.97,63.7
2925006,Pública,2009,2.9,0.729241,2.8,3.978667,216.45,222.27,72.7
2925006,Pública,2011,3.3,0.700588,3.0,4.674167,238.61,241.84,69.6
2925006,Pública,2013,3.3,0.666159,3.5,4.919167,244.79,250.36,65.3
2925006,Pública,2015,3.5,0.748849,3.9,4.664667,238.37,241.51,74.1
2925006,Pública,2017,3.5,0.714764,4.1,4.944667,246.87,249.81,70.8
2925006,Pública,2019,3.5,0.679005,4.4,5.177167,255.42,255.21,66.9
2925006,Pública,2021,4.2,0.849351,4.7,4.905333,248.26,246.06,85.7
2925006,Pública,2023,3.8,0.814825,,4.687833,241.59,239.68,81.4
2925006,Pública,2025,3.9,0.842165,,4.593667,236.39,239.23,84.1
2925105,Estadual,2005,2.8,0.693967,,4.099851,216.0,230.0,70.1
2925105,Estadual,2007,2.9,0.743014,2.9,3.895167,213.41,220.3,74.6
2925105,Estadual,2009,3.0,0.722258,3.0,4.099,222.52,223.42,72.2
2925105,Estadual,2011,3.2,0.739419,3.3,4.277833,226.33,230.34,74.0
2925105,Estadual,2013,3.5,0.833,3.7,4.199833,223.67,228.32,83.3
2925105,Estadual,2015,,,4.1,,,,
2925105,Estadual,2017,,,4.3,,,,
2925105,Estadual,2019,,,4.6,,,,
2925105,Estadual,2021,,,4.9,,,,
2925105,Municipal,2005,2.9,0.745407,,3.838833,208.7,221.7,73.8
2925105,Municipal,2007,2.6,0.6574,2.9,3.888667,211.19,222.13,65.8
2925105,Municipal,2009,2.5,0.592712,3.0,4.265333,229.35,226.57,59.1
2925105,Municipal,2011,3.2,0.696515,3.3,4.5515,231.67,241.42,68.0
2925105,Municipal,2013,2.9,0.748516,3.7,3.934333,216.08,219.98,73.0
2925105,Municipal,2015,3.6,0.778449,4.1,4.671167,238.27,242.0,77.5
2925105,Municipal,2017,3.7,0.781797,4.3,4.677,242.51,238.11,78.2
2925105,Municipal,2019,4.1,0.82186,4.6,4.952833,247.26,249.91,82.1
2925105,Municipal,2021,4.2,0.89033,4.9,4.696667,245.2,236.6,88.8
2925105,Municipal,2023,4.3,0.90999,,4.7135,241.42,241.39,91.0
2925105,Municipal,2025,4.2,0.903,,4.7045,241.85,240.42,90.4
2925105,Pública,2005,2.9,0.727083,,3.9895,212.9,226.5,72.3
2925105,Pública,2007,2.7,0.695584,2.9,3.892,212.34,221.18,69.7
2925105,Pública,2009,2.7,0.652194,3.1,4.178167,225.77,224.92,65.0
2925105,Pública,2011,3.1,0.717991,3.3,4.367667,228.08,233.98,71.0
2925105,Pública,2013,3.0,0.74715,3.7,4.044167,219.22,223.43,73.8
2925105,Pública,2015,3.6,0.778449,4.1,4.671167,238.27,242.0,77.5
2925105,Pública,2017,3.7,0.781797,4.4,4.677,242.51,238.11,78.2
2925105,Pública,2019,4.1,0.82186,4.7,4.952833,247.26,249.91,82.1
2925105,Pública,2021,4.2,0.89033,4.9,4.696667,245.2,236.6,88.8
2925105,Pública,2023,4.3,0.90999,,4.7135,241.42,241.39,91.0
2925105,Pública,2025,4.2,0.903,,4.7045,241.85,240.42,90.4
2925204,Estadual,2005,1.8,0.421124,,4.156955,217.7,231.7,39.8
2925204,Estadual,2007,3.0,0.734492,1.9,4.093667,218.3,227.32,73.8
2925204,Estadual,2009,1.8,0.440701,2.3,4.078333,218.19,226.51,42.9
2925204,Estadual,2011,1.5,0.34275,2.8,4.370833,232.97,229.28,34.2
2925204,Estadual,2013,3.2,0.71618,3.4,4.474167,242.21,226.24,71.4
2925204,Estadual,2015,3.9,0.797785,3.9,4.839833,245.1,245.29,79.8
2925204,Estadual,2017,,,4.2,,,,
2925204,Estadual,2019,,,4.4,,,,
2925204,Estadual,2021,,,4.7,,,,
2925204,Municipal,2005,1.8,0.451152,,3.8825,209.8,223.2,44.4
2925204,Municipal,2007,2.5,0.633908,1.9,4.0165,213.68,227.31,63.2
2925204,Municipal,2009,2.9,0.621199,2.2,4.742333,242.76,241.78,61.8
2925204,Municipal,2011,3.5,0.707987,2.7,4.915333,246.16,248.76,70.4
2925204,Municipal,2013,2.8,0.68135,3.2,4.153667,223.15,226.07,67.3
2925204,Municipal,2015,3.1,0.666972,3.7,4.644,237.17,241.47,65.7
2925204,Municipal,2017,3.4,0.710009,4.0,4.801833,247.06,241.05,71.6
2925204,Municipal,2019,3.7,0.778526,4.2,4.796,244.11,243.65,76.5
