co_municipio,rede,ano,ideb,rend,meta,nm,port,mat,aprov
2211100,Municipal,2017,4.7,0.904543,4.2,5.18314,188.9,198.31,89.5
2211100,Municipal,2019,5.0,0.924032,4.5,5.455913,194.33,207.43,92.0
2211100,Municipal,2021,4.4,0.955746,4.8,4.587013,171.28,183.86,95.4
2211100,Municipal,2023,5.6,0.999399,,5.650232,199.57,212.62,99.9
2211100,Municipal,2025,5.8,1.0,,5.768804,201.83,216.68,100.0
2211100,Pública,2005,2.4,0.626859,,3.893157,156.2,161.8,61.9
2211100,Pública,2007,2.9,0.764414,2.5,3.839676,152.04,163.03,75.8
2211100,Pública,2009,3.6,0.832351,2.9,4.347617,166.93,175.46,82.6
2211100,Pública,2011,3.6,0.872885,3.3,4.163364,159.84,172.56,86.5
2211100,Pública,2013,3.4,0.863793,3.6,3.93486,157.59,162.73,85.5
2211100,Pública,2015,3.8,0.853598,3.9,4.508065,169.31,181.6,85.2
2211100,Pública,2017,4.7,0.904543,4.2,5.18314,188.9,198.31,89.5
2211100,Pública,2019,5.0,0.924032,4.5,5.455913,194.33,207.43,92.0
2211100,Pública,2021,4.4,0.955746,4.8,4.587013,171.28,183.86,95.4
2211100,Pública,2023,5.6,0.999399,,5.650232,199.57,212.62,99.9
2211100,Pública,2025,5.8,1.0,,5.768804,201.83,216.68,100.0
2211209,Estadual,2007,2.6,0.629227,,4.11512,158.74,171.08,62.6
2211209,Estadual,2009,2.7,0.62515,2.8,4.315285,163.0,177.51,63.1
2211209,Estadual,2011,3.6,0.764694,3.2,4.701589,171.2,189.94,81.8
2211209,Estadual,2013,,,3.5,,,,
2211209,Estadual,2015,,,3.7,,,,
2211209,Estadual,2017,,,4.0,,,,
2211209,Estadual,2019,,,4.3,,,,
2211209,Estadual,2021,,,4.6,,,,
2211209,Municipal,2007,3.1,0.72778,,4.214416,159.52,175.54,71.1
2211209,Municipal,2009,2.6,0.637729,3.3,4.011645,155.4,168.84,62.4
2211209,Municipal,2011,4.2,0.888547,3.6,4.739461,174.49,188.79,88.7
2211209,Municipal,2013,3.5,0.851717,3.9,4.123058,157.98,172.22,85.3
2211209,Municipal,2015,4.2,0.881329,4.2,4.7163,173.72,188.31,87.7
2211209,Municipal,2017,4.2,0.842699,4.5,4.974319,186.62,189.54,84.5
2211209,Municipal,2019,4.6,0.946115,4.8,4.845283,178.19,190.81,94.4
2211209,Municipal,2021,4.8,0.983048,5.1,4.838737,181.85,186.98,98.3
2211209,Municipal,2023,4.7,0.996195,,4.693863,177.86,183.19,99.6
2211209,Municipal,2025,5.4,0.994755,,5.438923,196.24,204.72,99.5
2211209,Pública,2007,3.0,0.714008,,4.197549,159.39,174.78,70.1
2211209,Pública,2009,2.6,0.636415,3.2,4.062035,156.66,170.28,62.5
2211209,Pública,2011,4.2,0.881259,3.5,4.734323,174.05,188.94,88.1
2211209,Pública,2013,3.5,0.851717,3.8,4.123058,157.98,172.22,85.3
2211209,Pública,2015,4.2,0.881329,4.1,4.7163,173.72,188.31,87.7
2211209,Pública,2017,4.2,0.842699,4.4,4.974319,186.62,189.54,84.5
2211209,Pública,2019,4.6,0.946115,4.7,4.845283,178.19,190.81,94.4
2211209,Pública,2021,4.8,0.983048,5.0,4.838737,181.85,186.98,98.3
2211209,Pública,2023,4.7,0.996195,,4.693863,177.86,183.19,99.6
2211209,Pública,2025,5.4,0.994755,,5.438923,196.24,204.72,99.5
2211308,Estadual,2005,2.8,0.628599,,4.526627,174.8,177.4,62.6
2211308,Estadual,2007,3.3,0.763091,2.9,4.389147,162.78,181.59,77.5
2211308,Estadual,2009,4.1,0.894548,3.3,4.570248,172.94,181.4,90.3
2211308,Estadual,2011,4.4,0.880258,3.7,4.950305,174.95,199.4,88.7
2211308,Estadual,2013,,,4.0,,,,
2211308,Estadual,2015,,,4.3,,,,
2211308,Estadual,2017,,,4.6,,,,
2211308,Estadual,2019,,,4.9,,,,
2211308,Estadual,2021,,,5.2,,,,
2211308,Municipal,2005,2.3,0.572542,,4.086249,161.6,166.8,57.3
2211308,Municipal,2007,3.2,0.733892,2.5,4.3427,162.65,179.28,72.7
2211308,Municipal,2009,3.3,0.77422,3.0,4.303477,164.03,175.91,77.5
2211308,Municipal,2011,3.4,0.737252,3.4,4.558511,169.45,184.11,73.8
2211308,Municipal,2013,4.2,0.892055,3.7,4.69225,177.11,183.82,89.9
2211308,Municipal,2015,4.0,0.849656,4.0,4.697289,176.39,184.77,84.8
2211308,Municipal,2017,4.3,0.889287,4.3,4.789916,180.12,186.07,88.7
2211308,Municipal,2019,4.3,0.855218,4.6,5.074911,184.06,197.25,85.4
2211308,Municipal,2021,4.8,0.980761,4.9,4.880136,181.23,189.74,98.0
2211308,Municipal,2023,4.6,0.936127,,4.894646,180.8,190.91,93.7
2211308,Municipal,2025,5.7,0.98488,,5.742302,205.61,211.69,98.4
2211308,Pública,2005,2.5,0.605191,,4.149421,163.4,168.4,58.5
2211308,Pública,2007,3.2,0.740671,2.6,4.354886,162.68,179.89,73.5
2211308,Pública,2009,3.5,0.7949,3.0,4.362942,166.02,177.13,79.6
2211308,Pública,2011,3.5,0.752841,3.5,4.642561,170.63,187.39,75.7
2211308,Pública,2013,4.2,0.892055,3.8,4.69225,177.11,183.82,89.9
2211308,Pública,2015,4.0,0.849656,4.1,4.697289,176.39,184.77,84.8
2211308,Pública,2017,4.3,0.889287,4.4,4.789916,180.12,186.07,88.7
2211308,Pública,2019,4.3,0.855218,4.7,5.074911,184.06,197.25,85.4
2211308,Pública,2021,4.8,0.980761,5.0,4.880136,181.23,189.74,98.0
2211308,Pública,2023,4.6,0.936127,,4.894646,180.8,190.91,93.7
2211308,Pública,2025,5.7,0.98488,,5.742302,205.61,211.69,98.4
2211357,Municipal,2005,2.0,0.628364,,3.206278,136.8,144.4,62.6
2211357,Municipal,2007,2.7,0.787654,2.1,3.432205,143.61,149.71,78.0
2211357,Municipal,2009,2.6,0.722895,2.4,3.581819,140.23,160.77,73.0
2211357,Municipal,2011,2.8,0.723865,2.8,3.903485,152.81,165.64,72.4
2211357,Municipal,2013,3.3,0.87539,3.1,3.769127,149.01,162.22,88.0
2211357,Municipal,2015,3.3,0.801322,3.4,4.147226,158.69,172.81,78.4
2211357,Municipal,2017,3.9,0.784038,3.7,5.030804,184.72,194.31,77.9
2211357,Municipal,2019,4.2,0.909871,4.0,4.66143,173.83,185.33,90.9
2211357,Municipal,2021,4.0,0.983917,4.3,4.050296,156.98,169.36,98.2
2211357,Municipal,2023,4.5,0.965386,,4.681439,177.67,182.72,96.6
2211357,Municipal,2025,4.9,0.960651,,5.117425,192.57,191.37,95.9
2211357,Pública,2005,2.0,0.628364,,3.206278,136.8,144.4,62.6
2211357,Pública,2007,2.7,0.787654,2.1,3.432205,143.61,149.71,78.0
2211357,Pública,2009,2.6,0.722895,2.4,3.581819,140.23,160.77,73.0
2211357,Pública,2011,2.8,0.723865,2.8,3.903485,152.81,165.64,72.4
2211357,Pública,2013,3.3,0.87539,3.1,3.769127,149.01,162.22,88.0
2211357,Pública,2015,3.3,0.801322,3.4,4.147226,158.69,172.81,78.4
2211357,Pública,2017,3.9,0.784038,3.7,5.030804,184.72,194.31,77.9
2211357,Pública,2019,4.2,0.909871,4.0,4.66143,173.83,185.33,90.9
2211357,Pública,2021,4.0,0.983917,4.3,4.050296,156.98,169.36,98.2
2211357,Pública,2023,4.5,0.965386,,4.681439,177.67,182.72,96.6
2211357,Pública,2025,4.9,0.960651,,5.117425,192.57,191.37,95.9
2211407,Estadual,2007,3.4,0.761257,,4.498808,169.84,180.61,76.7
2211407,Estadual,2009,,,3.6,,,,
2211407,Estadual,2011,,,4.0,,,,
2211407,Estadual,2013,,,4.2,,,,
2211407,Estadual,2015,,,4.5,,,,
2211407,Estadual,2017,,,4.8,,,,
2211407,Estadual,2019,,,5.1,,,,
2211407,Estadual,2021,,,5.4,,,,
2211407,Municipal,2005,2.4,0.575212,,4.11069,162.2,167.6,56.7
2211407,Municipal,2007,2.4,0.586213,2.5,4.124851,157.05,173.2,58.7
2211407,Municipal,2009,3.8,0.779093,3.0,4.819516,173.54,193.89,77.7
2211407,Municipal,2011,4.7,0.903432,3.5,5.148781,187.64,197.71,90.2
2211407,Municipal,2013,4.7,0.926337,3.7,5.106792,181.51,201.35,92.7
2211407,Municipal,2015,4.2,0.855503,4.0,4.920679,177.54,195.38,87.0
2211407,Municipal,2017,4.3,0.821008,4.3,5.190189,189.76,197.86,82.1
2211407,Municipal,2019,4.7,0.880894,4.6,5.328186,194.18,200.88,88.3
2211407,Municipal,2021,,0.961982,5.0,,,,95.2
2211407,Municipal,2023,5.6,0.958456,,5.837806,208.69,213.76,96.3
2211407,Municipal,2025,5.7,0.961659,,5.946439,205.89,222.12,96.2
2211407,Pública,2005,2.9,0.710385,,4.11069,162.2,167.6,66.6
2211407,Pública,2007,2.8,0.661892,3.0,4.21482,160.13,174.98,65.1
2211407,Pública,2009,3.8,0.779093,3.3,4.819516,173.54,193.89,77.7
2211407,Pública,2011,4.7,0.903432,3.7,5.148781,187.64,197.71,90.2
2211407,Pública,2013,4.7,0.926337,4.0,5.106792,181.51,201.35,92.7
2211407,Pública,2015,4.2,0.855503,4.3,4.920679,177.54,195.38,87.0
2211407,Pública,2017,4.3,0.821008,4.6,5.190189,189.76,197.86,82.1
2211407,Pública,2019,4.7,0.880894,4.9,5.328186,194.18,200.88,88.3
2211407,Pública,2021,,0.961982,5.2,,,,95.2
2211407,Pública,2023,5.6,0.958456,,5.837806,208.69,213.76,96.3
2211407,Pública,2025,5.7,0.961659,,5.946439,205.89,222.12,96.2
2211506,Municipal,2007,2.7,0.788878,,3.369061,132.16,157.31,79.0
2211506,Municipal,2009,2.9,0.744617,2.8,3.880842,145.12,171.78,75.1
2211506,Municipal,2011,3.2,0.774754,3.2,4.10392,156.77,172.37,78.2
2211506,Municipal,2013,3.5,0.86648,3.4,4.08386,147.91,179.76,85.5
2211506,Municipal,2015,3.9,0.838852,3.7,4.694367,168.84,191.81,84.4
2211506,Municipal,2017,5.1,0.89228,4.0,5.737314,196.12,220.47,89.4
2211506,Municipal,2019,4.3,0.863711,4.3,4.933947,180.39,193.36,87.3
2211506,Municipal,2021,5.5,0.974533,4.6,5.619437,204.09,206.7,97.3
2211506,Municipal,2023,4.9,0.987957,,4.962472,181.56,193.74,98.7
2211506,Municipal,2025,5.3,1.0,,5.34977,195.64,200.62,100.0
2211506,Pública,2007,2.7,0.788878,,3.369061,132.16,157.31,79.0
2211506,Pública,2009,2.9,0.744617,2.8,3.880842,145.12,171.78,75.1
2211506,Pública,2011,3.2,0.774754,3.2,4.10392,156.77,172.37,78.2
2211506,Pública,2013,3.5,0.86648,3.4,4.08386,147.91,179.76,85.5
2211506,Pública,2015,3.9,0.838852,3.7,4.694367,168.84,191.81,84.4
2211506,Pública,2017,5.1,0.89228,4.0,5.737314,196.12,220.47,89.4
2211506,Pública,2019,4.3,0.863711,4.3,4.933947,180.39,193.36,87.3
2211506,Pública,2021,5.5,0.974533,4.6,5.619437,204.09,206.7,97.3
2211506,Pública,2023,4.9,0.987957,,4.962472,181.56,193.74,98.7
2211506,Pública,2025,5.3,1.0,,5.34977,195.64,200.62,100.0
2211605,Municipal,2007,4.0,0.748472,,5.405276,187.21,211.56,74.1
2211605,Municipal,2009,4.3,0.80356,4.2,5.389983,190.2,207.91,81.0
2211605,Municipal,2011,6.1,0.97425,4.6,6.221149,207.48,235.0,97.0
2211605,Municipal,2013,5.3,0.972883,4.9,5.471709,190.36,212.04,96.5
2211605,Municipal,2015,5.7,0.967709,5.1,5.898011,204.57,220.84,97.1
2211605,Municipal,2017,5.2,0.962911,5.4,5.370529,193.36,203.88,96.0
2211605,Municipal,2019,6.0,0.955984,5.7,6.229221,218.84,224.6,95.5
2211605,Municipal,2021,5.2,1.0,5.9,5.221228,184.97,204.05,100.0
2211605,Municipal,2023,7.1,1.0,,7.07808,244.22,244.9,100.0
2211605,Municipal,2025,6.9,1.0,,6.894103,226.46,252.18,100.0
2211605,Pública,2007,4.0,0.748472,,5.405276,187.21,211.56,74.1
2211605,Pública,2009,4.3,0.80356,4.2,5.389983,190.2,207.91,81.0
2211605,Pública,2011,6.1,0.97425,4.6,6.221149,207.48,235.0,97.0
2211605,Pública,2013,5.3,0.972883,4.9,5.471709,190.36,212.04,96.5
2211605,Pública,2015,5.7,0.967709,5.1,5.898011,204.57,220.84,97.1
2211605,Pública,2017,5.2,0.962911,5.4,5.370529,193.36,203.88,96.0
2211605,Pública,2019,6.0,0.955984,5.7,6.229221,218.84,224.6,95.5
2211605,Pública,2021,5.2,1.0,5.9,5.221228,184.97,204.05,100.0
2211605,Pública,2023,7.1,1.0,,7.07808,244.22,244.9,100.0
2211605,Pública,2025,6.9,1.0,,6.894103,226.46,252.18,100.0
2211704,Municipal,2005,2.8,0.709196,,3.889124,152.4,165.2,70.7
2211704,Municipal,2007,3.0,0.723429,2.8,4.138855,152.95,177.84,73.0
2211704,Municipal,2009,3.4,0.771171,3.1,4.365282,158.56,184.36,78.0
2211704,Municipal,2011,3.9,0.838863,3.6,4.699389,168.35,192.54,84.4
2211704,Municipal,2013,4.4,0.917612,3.8,4.754795,172.3,191.68,91.6
2211704,Municipal,2015,4.3,0.867896,4.1,4.945207,181.87,192.54,85.8
2211704,Municipal,2017,4.6,0.903367,4.4,5.124511,186.83,197.21,90.2
2211704,Municipal,2019,,0.893365,4.7,,,,89.2
2211704,Municipal,2021,6.3,1.0,5.0,6.272375,203.16,241.8,100.0
2211704,Municipal,2023,5.6,1.0,,5.566962,203.66,204.36,100.0
2211704,Municipal,2025,5.6,1.0,,5.638251,196.35,215.06,100.0
2211704,Pública,2005,2.7,0.706995,,3.889124,152.4,165.2,71.1
2211704,Pública,2007,3.0,0.723429,2.8,4.138855,152.95,177.84,73.0
2211704,Pública,2009,3.4,0.771171,3.1,4.365282,158.56,184.36,78.0
2211704,Pública,2011,3.9,0.838863,3.5,4.699389,168.35,192.54,84.4
2211704,Pública,2013,4.4,0.917612,3.8,4.754795,172.3,191.68,91.6
2211704,Pública,2015,4.3,0.867896,4.1,4.945207,181.87,192.54,85.8
2211704,Pública,2017,4.6,0.903367,4.4,5.124511,186.83,197.21,90.2
2211704,Pública,2019,,0.893365,4.7,,,,89.2
2211704,Pública,2021,6.3,1.0,5.0,6.272375,203.16,241.8,100.0
2211704,Pública,2023,5.6,1.0,,5.566962,203.66,204.36,100.0
2211704,Pública,2025,5.6,1.0,,5.638251,196.35,215.06,100.0
2300101,Municipal,2005,3.5,0.892613,,3.944187,152.6,168.0,89.2
2300101,Municipal,2007,3.5,0.930042,3.6,3.753149,144.51,165.67,93.2
2300101,Municipal,2009,6.5,0.94901,3.9,6.834661,218.31,256.83,95.0
2300101,Municipal,2011,5.8,0.979375,4.3,5.890999,202.4,222.54,97.8
2300101,Municipal,2013,7.1,0.985613,4.6,7.250171,237.08,260.72,98.6
2300101,Municipal,2015,5.5,0.998592,4.9,5.469743,198.25,204.42,99.8
2300101,Municipal,2017,5.8,0.989084,5.2,5.897833,206.46,219.03,99.0
2300101,Municipal,2019,6.1,0.987903,5.5,6.126043,210.94,226.72,98.9
2300101,Municipal,2021,5.6,1.0,5.8,5.567332,200.5,207.39,100.0
2300101,Municipal,2023,6.3,1.0,,6.313059,215.39,232.28,100.0
2300101,Municipal,2025,6.8,1.0,,6.802565,230.83,243.22,100.0
2300101,Pública,2005,3.5,0.892613,,3.944187,152.6,168.0,89.2
2300101,Pública,2007,3.5,0.930042,3.6,3.753149,144.51,165.67,93.2
2300101,Pública,2009,6.5,0.94901,3.9,6.834661,218.31,256.83,95.0
2300101,Pública,2011,5.8,0.979375,4.3,5.890999,202.4,222.54,97.8
2300101,Pública,2013,7.1,0.985613,4.6,7.250171,237.08,260.72,98.6
2300101,Pública,2015,5.5,0.998592,4.9,5.469743,198.25,204.42,99.8
2300101,Pública,2017,5.8,0.989084,5.2,5.897833,206.46,219.03,99.0
2300101,Pública,2019,6.1,0.987903,5.5,6.126043,210.94,226.72,98.9
2300101,Pública,2021,5.6,1.0,5.8,5.567332,200.5,207.39,100.0
2300101,Pública,2023,6.3,1.0,,6.313059,215.39,232.28,100.0
2300101,Pública,2025,6.8,1.0,,6.802565,230.83,243.22,100.0
2300150,Municipal,2005,2.6,0.621355,,4.250847,168.8,168.6,62.1
2300150,Municipal,2007,3.0,0.753502,2.7,4.045563,155.88,170.16,76.6
2300150,Municipal,2009,3.1,0.812103,3.1,3.865289,149.88,166.43,81.9
2300150,Municipal,2011,4.1,0.877589,3.6,4.65541,174.58,184.3,87.4
2300150,Municipal,2013,3.9,0.934571,3.8,4.159633,160.38,171.85,93.3
2300150,Municipal,2015,5.4,0.950786,4.1,5.651298,205.58,206.95,95.2
2300150,Municipal,2017,5.4,0.963264,4.4,5.63562,202.44,209.12,96.1
2300150,Municipal,2019,5.4,0.965907,4.7,5.636396,200.31,211.19,96.6
2300150,Municipal,2021,5.5,0.998996,5.0,5.518163,199.79,205.49,99.9
2300150,Municipal,2023,5.6,0.993986,,5.595379,200.93,208.45,99.4
2300150,Municipal,2025,6.0,1.0,,6.016205,214.23,217.83,100.0
2300150,Pública,2005,2.6,0.621355,,4.250847,168.8,168.6,62.1
2300150,Pública,2007,3.0,0.753502,2.7,4.045563,155.88,170.16,76.6
2300150,Pública,2009,3.1,0.812103,3.1,3.865289,149.88,166.43,81.9
2300150,Pública,2011,4.1,0.877589,3.6,4.65541,174.58,184.3,87.4
2300150,Pública,2013,3.9,0.934571,3.8,4.159633,160.38,171.85,93.3
2300150,Pública,2015,5.4,0.950786,4.1,5.651298,205.58,206.95,95.2
2300150,Pública,2017,5.4,0.963264,4.4,5.63562,202.44,209.12,96.1
2300150,Pública,2019,5.4,0.965907,4.7,5.636396,200.31,211.19,96.6
2300150,Pública,2021,5.5,0.998996,5.0,5.518163,199.79,205.49,99.9
2300150,Pública,2023,5.6,0.993986,,5.595379,200.93,208.45,99.4
2300150,Pública,2025,6.0,1.0,,6.016205,214.23,217.83,100.0
2300200,Estadual,2005,4.5,0.933718,,4.867174,185.2,185.2,95.5
2300200,Estadual,2007,,,4.6,,,,
2300200,Estadual,2009,,0.28821,4.9,,,,38.6
2300200,Estadual,2011,,0.571017,5.3,,,,57.3
2300200,Estadual,2013,,0.809761,5.6,,,,82.6
2300200,Estadual,2015,,,5.9,,,,
2300200,Estadual,2017,,,6.1,,,,
2300200,Estadual,2019,,,6.4,,,,
2300200,Estadual,2021,,,6.6,,,,
2300200,Municipal,2005,3.3,0.860605,,3.811512,153.2,160.4,85.2
2300200,Municipal,2007,3.7,0.88788,3.3,4.187445,159.59,174.06,87.9
2300200,Municipal,2009,4.0,0.878718,3.7,4.595376,167.51,187.89,87.7
2300200,Municipal,2011,4.8,0.924397,4.1,5.210602,181.94,206.38,92.2
2300200,Municipal,2013,4.5,0.921652,4.4,4.847178,176.09,192.91,91.7
2300200,Municipal,2015,5.3,0.955565,4.7,5.5841,197.99,210.66,95.4
2300200,Municipal,2017,6.3,0.988575,5.0,6.326603,217.3,231.17,98.8
2300200,Municipal,2019,6.5,0.983743,5.3,6.566339,222.12,239.14,98.3
2300200,Municipal,2021,5.7,0.9996,5.6,5.726137,204.49,211.91,100.0
2300200,Municipal,2023,6.5,0.998799,,6.548235,224.63,235.8,99.9
2300200,Municipal,2025,8.7,0.9996,,8.704142,276.89,298.98,100.0
2300200,Pública,2005,3.4,0.862084,,3.938764,157.0,163.4,85.4
2300200,Pública,2007,3.7,0.887035,3.5,4.187445,159.59,174.06,87.8
2300200,Pública,2009,4.0,0.87481,3.8,4.595376,167.51,187.89,87.4
2300200,Pública,2011,4.8,0.919032,4.2,5.210602,181.94,206.38,91.7
2300200,Pública,2013,4.5,0.919738,4.5,4.847178,176.09,192.91,91.5
2300200,Pública,2015,5.3,0.955131,4.8,5.5841,197.99,210.66,95.4
2300200,Pública,2017,6.3,0.988363,5.1,6.326603,217.3,231.17,98.8
2300200,Pública,2019,6.5,0.983959,5.4,6.566339,222.12,239.14,98.3
2300200,Pública,2021,5.7,0.9996,5.7,5.726137,204.49,211.91,100.0
2300200,Pública,2023,6.5,0.998799,,6.548235,224.63,235.8,99.9
2300200,Pública,2025,8.7,0.9994,,8.704142,276.89,298.98,100.0
2300309,Municipal,2005,2.8,0.768009,,3.656651,150.6,154.8,76.4
2300309,Municipal,2007,3.5,0.905487,2.9,3.880419,149.82,167.28,90.5
2300309,Municipal,2009,4.4,0.939915,3.2,4.662475,173.73,185.48,93.8
2300309,Municipal,2011,4.8,0.961026,3.6,4.944419,180.84,193.48,95.9
2300309,Municipal,2013,5.0,0.983823,3.9,5.060335,189.64,191.17,98.3
2300309,Municipal,2015,6.0,0.986439,4.2,6.049032,214.65,219.15,98.7
2300309,Municipal,2017,6.0,0.996167,4.5,6.024051,217.59,215.04,99.6
2300309,Municipal,2019,6.0,0.998799,4.8,6.030493,214.68,218.15,99.9
2300309,Municipal,2021,5.5,1.0,5.1,5.505058,202.47,202.25,100.0
2300309,Municipal,2023,5.8,0.998592,,5.769802,209.82,209.12,99.9
2300309,Municipal,2025,6.2,0.999199,,6.213716,219.95,222.73,99.9
2300309,Pública,2005,2.8,0.768009,,3.656651,150.6,154.8,76.4
2300309,Pública,2007,3.5,0.905487,2.9,3.880419,149.82,167.28,90.5
2300309,Pública,2009,4.4,0.939915,3.2,4.662475,173.73,185.48,93.8
2300309,Pública,2011,4.8,0.961026,3.6,4.944419,180.84,193.48,95.9
2300309,Pública,2013,5.0,0.983823,3.9,5.060335,189.64,191.17,98.3
2300309,Pública,2015,6.0,0.986439,4.2,6.049032,214.65,219.15,98.7
2300309,Pública,2017,6.0,0.996167,4.5,6.024051,217.59,215.04,99.6
2300309,Pública,2019,6.0,0.998799,4.8,6.030493,214.68,218.15,99.9
2300309,Pública,2021,5.5,1.0,5.1,5.505058,202.47,202.25,100.0
2300309,Pública,2023,5.8,0.998592,,5.769802,209.82,209.12,99.9
2300309,Pública,2025,6.2,0.999199,,6.213716,219.95,222.73,99.9
2300408,Municipal,2005,4.4,0.809639,,5.37336,192.8,204.6,80.8
2300408,Municipal,2007,3.9,0.84622,4.4,4.623157,166.12,190.67,84.5
2300408,Municipal,2009,4.6,0.904781,4.8,5.079485,181.74,199.7,90.6
2300408,Municipal,2011,5.4,0.931631,5.2,5.784554,202.14,217.21,93.3
2300408,Municipal,2013,6.0,0.97426,5.4,6.120692,208.41,228.85,97.3
2300408,Municipal,2015,5.8,0.974152,5.7,5.95123,207.56,220.78,97.4
2300408,Municipal,2017,6.1,0.96499,5.9,6.30641,220.01,227.53,96.3
2300408,Municipal,2019,6.8,0.991466,6.2,6.877474,234.95,243.22,99.1
2300408,Municipal,2021,5.6,1.0,6.5,5.646161,205.14,207.1,100.0
2300408,Municipal,2023,6.2,0.997591,,6.235816,217.03,226.67,99.8
2300408,Municipal,2025,6.9,1.0,,6.852546,229.37,247.23,100.0
2300408,Pública,2005,4.4,0.809639,,5.37336,192.8,204.6,80.8
2300408,Pública,2007,3.9,0.84622,4.4,4.623157,166.12,190.67,84.5
2300408,Pública,2009,4.6,0.904781,4.8,5.079485,181.74,199.7,90.6
2300408,Pública,2011,5.4,0.931631,5.2,5.784554,202.14,217.21,93.3
2300408,Pública,2013,6.0,0.97426,5.4,6.120692,208.41,228.85,97.3
2300408,Pública,2015,5.8,0.974152,5.7,5.95123,207.56,220.78,97.4
2300408,Pública,2017,6.1,0.96499,5.9,6.30641,220.01,227.53,96.3
2300408,Pública,2019,6.8,0.991466,6.2,6.877474,234.95,243.22,99.1
2300408,Pública,2021,5.6,1.0,6.5,5.646161,205.14,207.1,100.0
2300408,Pública,2023,6.2,0.997591,,6.235816,217.03,226.67,99.8
2300408,Pública,2025,6.9,1.0,,6.852546,229.37,247.23,100.0
2300507,Municipal,2005,2.7,0.63381,,4.257951,165.8,171.8,63.3
2300507,Municipal,2007,3.4,0.804521,2.8,4.229035,158.97,176.83,80.6
2300507,Municipal,2009,4.0,0.85242,3.1,4.727091,174.24,188.38,83.0
2300507,Municipal,2011,4.9,0.933076,3.6,5.239734,189.63,200.58,92.7
2300507,Municipal,2013,6.9,0.974424,3.8,7.090422,233.29,255.96,97.4
2300507,Municipal,2015,7.0,0.98676,4.1,7.140296,233.43,258.44,98.5
2300507,Municipal,2017,7.3,0.991308,4.4,7.343136,246.57,256.55,99.0
2300507,Municipal,2019,7.3,0.986161,4.7,7.385933,241.65,263.48,98.6
2300507,Municipal,2021,7.1,1.0,5.1,7.100274,240.35,249.75,100.0
2300507,Municipal,2023,7.8,1.0,,7.836749,257.88,271.64,100.0
2300507,Municipal,2025,9.8,1.0,,9.773091,311.52,328.36,100.0
2300507,Pública,2005,2.7,0.63381,,4.257951,165.8,171.8,63.3
2300507,Pública,2007,3.4,0.804521,2.8,4.229035,158.97,176.83,80.6
2300507,Pública,2009,4.0,0.85242,3.1,4.727091,174.24,188.38,83.0
2300507,Pública,2011,4.9,0.933076,3.6,5.239734,189.63,200.58,92.7
2300507,Pública,2013,6.9,0.974424,3.8,7.090422,233.29,255.96,97.4
2300507,Pública,2015,7.0,0.98676,4.1,7.140296,233.43,258.44,98.5
2300507,Pública,2017,7.3,0.991308,4.4,7.343136,246.57,256.55,99.0
2300507,Pública,2019,7.3,0.986161,4.7,7.385933,241.65,263.48,98.6
2300507,Pública,2021,7.1,1.0,5.1,7.100274,240.35,249.75,100.0
2300507,Pública,2023,7.8,1.0,,7.836749,257.88,271.64,100.0
2300507,Pública,2025,9.8,1.0,,9.773091,311.52,328.36,100.0
2300606,Municipal,2005,3.1,0.813325,,3.845801,154.8,160.8,81.2
2300606,Municipal,2007,5.2,0.889818,3.2,5.792616,196.8,222.72,88.2
2300606,Municipal,2009,3.7,0.973815,3.5,3.806019,147.04,166.03,97.1
2300606,Municipal,2011,4.8,0.963754,3.9,5.021008,183.31,195.14,96.3
2300606,Municipal,2013,5.9,0.96009,4.2,6.105656,221.48,215.61,95.9
2300606,Municipal,2015,7.1,0.977834,4.5,7.23279,252.75,244.88,97.5
2300606,Municipal,2017,7.1,0.995314,4.8,7.098359,244.8,245.41,99.5
2300606,Municipal,2019,6.5,1.0,5.1,6.536268,226.26,233.62,100.0
2300606,Municipal,2021,6.7,1.0,5.4,6.671342,231.17,236.02,100.0
2300606,Municipal,2023,8.4,1.0,,8.430031,279.5,282.13,100.0
2300606,Municipal,2025,9.8,1.0,,9.794364,312.69,333.3,100.0
2300606,Pública,2005,3.1,0.813325,,3.845801,154.8,160.8,81.2
2300606,Pública,2007,5.2,0.889818,3.2,5.792616,196.8,222.72,88.2
2300606,Pública,2009,3.7,0.973815,3.5,3.806019,147.04,166.03,97.1
2300606,Pública,2011,4.8,0.963754,3.9,5.021008,183.31,195.14,96.3
2300606,Pública,2013,5.9,0.96009,4.2,6.105656,221.48,215.61,95.9
2300606,Pública,2015,7.1,0.977834,4.5,7.23279,252.75,244.88,97.5
2300606,Pública,2017,7.1,0.995314,4.8,7.098359,244.8,245.41,99.5
2300606,Pública,2019,6.5,1.0,5.1,6.536268,226.26,233.62,100.0
2300606,Pública,2021,6.7,1.0,5.4,6.671342,231.17,236.02,100.0
2300606,Pública,2023,8.4,1.0,,8.430031,279.5,282.13,100.0
2300606,Pública,2025,9.8,1.0,,9.794364,312.69,333.3,100.0
2300705,Municipal,2007,4.1,0.822254,,5.034677,182.12,196.99,82.0
2300705,Municipal,2009,4.7,0.848382,4.3,5.524697,198.47,207.09,85.0
2300705,Municipal,2011,4.8,0.895988,4.7,5.365018,188.68,208.05,89.1
2300705,Municipal,2013,4.9,0.908855,5.0,5.417867,193.56,206.17,91.2
